rank,freq,word,풀이,품사
1150,22,엔엠아르,NMR,명
1150,22,여의하다01,如意-,형
1150,22,역사책,歷史冊,명
1150,22,역설적,逆說的,명
1150,22,연극계,演劇界,명
1150,22,열아홉,,관
1150,22,열전01,列傳,명
1150,22,엿듣다,,동
1150,22,오존층,ozone層,명
1150,22,오천,,관
1150,22,완료되다,完了-,동
1150,22,왕궁,王宮,명
1150,22,왕래,往來,명
1150,22,외교적,外交的,관
1150,22,외면03,外面,명
1150,22,요리사,料理師,명
1150,22,우물가,,명
1150,22,우선순위,優先順位,명
1150,22,운행하다02,運行-,동
1150,22,워드80,～를 치다,명
1150,22,원07,元,의
1150,22,원생02,院生,명
1150,22,월간01,月刊,명
1150,22,위법01,違法,명
1150,22,위조02,僞造,명
1150,22,유식하다01,有識-,형
1150,22,유치하다03,誘致-,동
1150,22,율동,律動,명
1150,22,읊조리다,,동
1150,22,이두02,吏讀/吏頭,명
1150,22,이러저러하다,,형
1150,22,이륙하다,離陸-,동
1150,22,이만하다,,형
1150,22,이슬람,Islam,명
1150,22,이제껏,,부
1150,22,인기척,人-,명
1150,22,인색하다,吝嗇-,형
1150,22,인쇄술,印刷術,명
1150,22,일시01,一時,부
1150,22,임용01,任用,명
1150,22,임종02,臨終,명
1150,22,입문하다01,入門-,동
1150,22,자신만만하다,自信滿滿-,형
1150,22,자신하다01,自信-,동
1150,22,자주적,自主的,명
1150,22,장례식,葬禮式,명
1150,22,장수09,將帥,명
1150,22,장학생,奬學生,명
1150,22,재개하다02,再開-,동
1150,22,재검토하다,再檢討-,동
1150,22,재소자,在所者,명
1150,22,재편,再編,명
1150,22,저변02,底邊,명
1150,22,저하03,邸下,명
1150,22,전류02,電流,명
1150,22,전모01,全貌,명
1150,22,전문인,專門人,명
1150,22,전문화,專門化,명
1150,22,전반기,前半期,명
1150,22,전화받다,電話-,동
1150,22,전화선,電話線,명
1150,22,점프,jump,명
1150,22,접히다,,동
1150,22,정립02,定立,명
1150,22,정립되다,定立-,동
1150,22,정립하다01,正立-,동
1150,22,정상인,正常人,명
1150,22,정수21,整數,명
1150,22,정신대,挺身隊,명
1150,22,정치판,政治-,명
1150,22,제약03,製藥,명
1150,22,조교02,助敎,명
1150,22,조례03,條例,명
1150,22,조사단,調査團,명
1150,22,조연01,助演,명
1150,22,조정되다02,調整-,동
1150,22,족발,足-,명
1150,22,졸음01,,명
1150,22,종금사80,綜金社,명
1150,22,종아리,,명
1150,22,좌표,座標,명
1150,22,주관02,主觀,명
1150,22,즙,汁,명
1150,22,증식,增殖,명
1150,22,지각02,地殼,명
1150,22,지속성,持續性,명
1150,22,지우개,,명
1150,22,지진02,地震,명
1150,22,진골,眞骨,명
1150,22,진솔하다,眞率-,형
